filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-006311.mp3,but don't worry the alchemist continued,1,0,,,,
cv-valid-train/sample-006312.mp3,the stranger placed his sword in its scabbard and the boy relaxed,3,0,,,,
cv-valid-train/sample-006313.mp3,she knows that men have to go away in order to return,5,1,,,,
cv-valid-train/sample-006314.mp3,isn't it a little crowded,2,0,fifties,female,,
cv-valid-train/sample-006315.mp3,we don't know what's in the confounded thing do you,12,0,twenties,male,us,
cv-valid-train/sample-006316.mp3,however the article is written poorly and incomprehensibly,1,0,sixties,male,england,
cv-valid-train/sample-006317.mp3,sam's crazy about mick,1,0,twenties,male,,
cv-valid-train/sample-006318.mp3,i'm beginning to realize that,1,0,,,,
cv-valid-train/sample-006319.mp3,we were all made by the same hand and we have the same soul,2,0,fourties,male,england,
cv-valid-train/sample-006320.mp3,he moved about invisible but everyone could hear him,3,0,twenties,male,us,
cv-valid-train/sample-006321.mp3,i've actually fallen in love with him,1,0,twenties,male,,
cv-valid-train/sample-006322.mp3,he's trying to trick you again,1,0,fifties,male,us,
cv-valid-train/sample-006323.mp3,hope you enjoy it,1,0,,,,
cv-valid-train/sample-006324.mp3,that makes sense the alchemist answered,2,0,,,,
cv-valid-train/sample-006325.mp3,mr and mrs nate joined the red cross and sewed,1,0,teens,male,,
cv-valid-train/sample-006326.mp3,because life wants you to achieve your destiny,4,1,fifties,male,ireland,
cv-valid-train/sample-006327.mp3,does this belong to you,1,0,,,,
cv-valid-train/sample-006328.mp3,i thought about whether we should find coins and models in it and so on,3,0,thirties,male,african,
cv-valid-train/sample-006329.mp3,start pounding that typewriter,4,0,,,,
cv-valid-train/sample-006330.mp3,what's the difference between hibernation and standby mode,1,0,twenties,other,us,
cv-valid-train/sample-006331.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,5,0,,,,
cv-valid-train/sample-006332.mp3,i'll work for you he said,2,0,fifties,male,scotland,
cv-valid-train/sample-006333.mp3,all the type  has been sent to salt lake,1,0,,,,
cv-valid-train/sample-006334.mp3,they can't help themselves,1,0,thirties,male,us,
cv-valid-train/sample-006335.mp3,some men were smoking from a gigantic pipe that they passed from one to the other,2,0,fourties,male,us,
cv-valid-train/sample-006336.mp3,but children always seem to be able to play with them without frightening them,2,1,twenties,male,us,
cv-valid-train/sample-006337.mp3,you point to a trail of ants leading into the house,3,0,,,,
cv-valid-train/sample-006338.mp3,most of them were staring quietly at the big table,12,0,,,,
cv-valid-train/sample-006339.mp3,i'm going to guide you across the desert the alchemist said,3,0,,,,
cv-valid-train/sample-006340.mp3,i don't want to change anything because i don't know how to deal with change,1,0,,,,
cv-valid-train/sample-006341.mp3,the boy swore that every time he heard the alarm he would heed its message,1,0,fifties,female,canada,
cv-valid-train/sample-006342.mp3,he hoped that it would be someone as capable as his previous apprentice,2,1,,,,
cv-valid-train/sample-006343.mp3,but the alchemist continued to look to the horizon,2,0,,,,
cv-valid-train/sample-006344.mp3,he was selling better than ever,1,0,,,,
cv-valid-train/sample-006345.mp3,it's a dream in the language of the world she said,2,1,teens,female,,
cv-valid-train/sample-006346.mp3,i'm going to miss annie,1,0,,,,
cv-valid-train/sample-006347.mp3,then leave with the caravan,1,0,fourties,female,us,
cv-valid-train/sample-006348.mp3,speak to the hand that wrote all said the sun,3,0,,,,
cv-valid-train/sample-006349.mp3,let's stop this another commander said,2,0,thirties,male,,
cv-valid-train/sample-006350.mp3,i would have won the junior olympics if not for those medaling kids,9,4,,,,
cv-valid-train/sample-006351.mp3,he sat looking at the sky for a long time,2,0,,,,
cv-valid-train/sample-006352.mp3,the nearby city of ceuta had grown faster than tangier and business had fallen off,2,0,,,,
cv-valid-train/sample-006353.mp3,a current of love rushed from his heart and the boy began to pray,1,0,fourties,male,,
cv-valid-train/sample-006354.mp3,they have gotten used to my being away and so have i,4,0,,,,
cv-valid-train/sample-006355.mp3,after the long night i am happy to see that my phone still has a charge,1,0,fifties,female,us,
cv-valid-train/sample-006356.mp3,i myself heard nothing of that,6,0,fourties,male,us,
cv-valid-train/sample-006357.mp3,it knew of the boy's talk with the desert because the winds know everything,7,0,,,,
cv-valid-train/sample-006358.mp3,and he knew what was the fair price for every one of his animals,1,0,,,,
cv-valid-train/sample-006359.mp3,she carefully removed the evidence from its packaging,1,0,twenties,male,us,
cv-valid-train/sample-006360.mp3,go back to watching the caravan he said,1,0,fifties,male,us,
cv-valid-train/sample-006361.mp3,i bet you she'd know how to say it all right,2,0,,,,
cv-valid-train/sample-006362.mp3,everyone when they are young knows what their destiny is,2,0,,,,
cv-valid-train/sample-006363.mp3,i know that girl,1,0,fourties,male,newzealand,
cv-valid-train/sample-006364.mp3,i'm going into the desert the man answered turning back to his reading,2,0,,,,
cv-valid-train/sample-006365.mp3,the men climbed the hill and they were tired when they reached the top,3,0,fifties,male,australia,
cv-valid-train/sample-006366.mp3,then suddenly he noticed it with a start,7,0,teens,male,us,
cv-valid-train/sample-006367.mp3,the report was largely scathing,1,0,,,,
cv-valid-train/sample-006368.mp3,the boy knew and was now working toward it,2,0,fifties,male,england,
cv-valid-train/sample-006369.mp3,he wasn't asking for help,2,0,,,,
cv-valid-train/sample-006370.mp3,am i talking too much,1,0,,,,
cv-valid-train/sample-006371.mp3,but the boy was certain that he had been looking at them,4,0,twenties,male,england,
cv-valid-train/sample-006372.mp3,the boy trusted his new friend,2,0,,,,
cv-valid-train/sample-006373.mp3,lighthouses in a foggy world,1,0,fifties,male,canada,
cv-valid-train/sample-006374.mp3,it's the oasis said the camel driver,3,0,,,,
cv-valid-train/sample-006375.mp3,i can't think of any enemies i have,2,0,fourties,male,us,
cv-valid-train/sample-006376.mp3,i didn't know shepherds knew how to read said a girl's voice behind him,3,0,,,,
cv-valid-train/sample-006377.mp3,the fourth component of homogeneous coordinates is usually set to ,1,0,sixties,male,england,
cv-valid-train/sample-006378.mp3,he disappeared into the tent,1,0,sixties,male,newzealand,
cv-valid-train/sample-006379.mp3,because you'll know its dreams and wishes and will know how to deal with them,2,0,,,,
cv-valid-train/sample-006380.mp3,i was sent down here to clean house,1,0,twenties,male,us,
cv-valid-train/sample-006381.mp3,firefox is probably the easiest to get started with although i prefer chrome,1,0,,,us,
cv-valid-train/sample-006382.mp3,he had assumed he would soon return to his sheep,2,0,,,,
cv-valid-train/sample-006383.mp3,he was my brother,1,0,fourties,male,england,
cv-valid-train/sample-006384.mp3,one of these days is tomorrow,3,0,,,,
cv-valid-train/sample-006385.mp3,i promise i will be careful,2,0,thirties,female,us,
cv-valid-train/sample-006386.mp3,i just know that the tradition is always right,3,1,fourties,male,us,
cv-valid-train/sample-006387.mp3,he told them all to be seated,2,0,sixties,male,us,
cv-valid-train/sample-006388.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,3,0,,,,
cv-valid-train/sample-006389.mp3,the streamer of gas came out towards us,3,0,,,,
cv-valid-train/sample-006390.mp3,it would kill you,2,0,,,,
cv-valid-train/sample-006391.mp3,air was either entering or escaping at the rim with a thin sizzling sound,6,0,,,,
cv-valid-train/sample-006392.mp3,you point to a trail of ants leading into the house,7,0,thirties,male,us,
cv-valid-train/sample-006393.mp3,never mind the european war,1,0,twenties,male,,
cv-valid-train/sample-006394.mp3,all they ever do really is look for food and water,2,0,fifties,male,australia,
cv-valid-train/sample-006395.mp3,the merchant looked anxiously at the boy,3,0,sixties,male,scotland,
cv-valid-train/sample-006396.mp3,i don't want to change anything because i don't know how to deal with change,9,0,,,,
cv-valid-train/sample-006397.mp3,the airplane rose gracefully into the sky,1,0,twenties,male,indian,
cv-valid-train/sample-006398.mp3,say hello to new york for me,2,0,thirties,female,,
cv-valid-train/sample-006399.mp3,the old man wore a breastplate of heavy gold covered with precious stones,3,1,,,,
cv-valid-train/sample-006400.mp3,the omens will begin insistently to speak of it and you'll try to ignore them,1,0,twenties,male,us,
cv-valid-train/sample-006401.mp3,a while ago i rode through the desert with a man who had books on alchemy,8,0,,,,
cv-valid-train/sample-006402.mp3,four hundred and fifty dollars,1,0,teens,female,us,
cv-valid-train/sample-006403.mp3,as soon as he saw me among the crowd he called to me to come down,3,0,,,,
cv-valid-train/sample-006404.mp3,where is the treasure he asked,2,0,,,,
cv-valid-train/sample-006405.mp3,what is a foreigner doing here asked another of the men,1,0,fourties,male,us,
cv-valid-train/sample-006406.mp3,heehaw and merry christmas,2,0,teens,male,,
cv-valid-train/sample-006407.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,1,0,,,,
cv-valid-train/sample-006408.mp3,that's good thought the englishman,4,0,seventies,male,us,
cv-valid-train/sample-006409.mp3,this banana tastes like cherries,1,0,fourties,female,england,
cv-valid-train/sample-006410.mp3,to show you one of life's simple lessons the alchemist answered,2,1,thirties,male,us,
cv-valid-train/sample-006411.mp3,i've had a dozen calls already,1,0,,,,
cv-valid-train/sample-006412.mp3,but now the sounds inside had stopped,5,1,fifties,female,england,
cv-valid-train/sample-006413.mp3,it doesn't matter he said to his sheep,2,1,,,,
cv-valid-train/sample-006414.mp3,so what do you want of me the sun asked,2,0,,,,
cv-valid-train/sample-006415.mp3,it's too bad that he's quickly going to forget my name he thought,3,0,,,,
cv-valid-train/sample-006416.mp3,i own my own house,1,0,,,,
cv-valid-train/sample-006417.mp3,few people realise the immensity of vacancy,10,0,,,,
cv-valid-train/sample-006418.mp3,finally a young woman approached who was not dressed in black,3,0,,,,
cv-valid-train/sample-006419.mp3,walking along in the silence he had no regrets,1,0,sixties,male,australia,
cv-valid-train/sample-006420.mp3,better to get half than nothing,1,0,,,,
cv-valid-train/sample-006421.mp3,what time is it,1,0,,,,
cv-valid-train/sample-006422.mp3,they looked for the fallen mass but found nothing,4,0,twenties,male,,
cv-valid-train/sample-006423.mp3,can i get a woot woot,3,0,,,,
cv-valid-train/sample-006424.mp3,nope not going unless they have a giant inflatable slide,1,0,fourties,male,newzealand,
cv-valid-train/sample-006425.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,3,1,,,,
cv-valid-train/sample-006426.mp3,sometimes it's better to be with the sheep who don't say anything,2,0,twenties,male,australia,
cv-valid-train/sample-006427.mp3,they're desperate and will do anything for a cup of coffee,1,0,thirties,male,england,
cv-valid-train/sample-006428.mp3,no doubt the impact had caused a flash of fire,3,0,,,,
cv-valid-train/sample-006429.mp3,that's why i'm here in the middle of het desert,2,0,twenties,male,,
cv-valid-train/sample-006430.mp3,some went away while i was there and other people came,2,1,,,,
cv-valid-train/sample-006431.mp3,carol saved her brother's life that day,1,0,thirties,male,us,
cv-valid-train/sample-006432.mp3,he reached over and picked up a shell from the ground,3,0,twenties,male,us,
cv-valid-train/sample-006433.mp3,it was faintly marked with transverse stripes and slightly flattened from the perfect round,4,1,twenties,male,us,
cv-valid-train/sample-006434.mp3,the boy felt a pang in his heart thinking about the merchant's daughter,1,0,,,,
cv-valid-train/sample-006435.mp3,do you want to wake that baby,4,0,thirties,male,england,
cv-valid-train/sample-006436.mp3,until one of them dies i couldn't possibly meet anyone else,2,0,,,,
cv-valid-train/sample-006437.mp3,the opening dilated and squeezed the amorphous entity out onto the floor,1,0,,,,
cv-valid-train/sample-006438.mp3,i'm crazy about adrian,1,0,,,,
cv-valid-train/sample-006439.mp3,at the first glance it was really not very exciting,3,0,sixties,female,us,
cv-valid-train/sample-006440.mp3,but fatima's hands held to the handles of her jug,2,0,,,,
cv-valid-train/sample-006441.mp3,the level ground was blackened as far as one could see and it was still giving off smoke,2,0,fourties,male,england,
cv-valid-train/sample-006442.mp3,air was either entering or escaping at the rim with a thin sizzling sound,1,0,,,,
cv-valid-train/sample-006443.mp3,he believed in omens,2,0,,,,
cv-valid-train/sample-006444.mp3,the boy knew the desert sensed his fear,1,0,sixties,female,canada,
cv-valid-train/sample-006445.mp3,i don't care whose picture they're publishing,1,0,,,,
cv-valid-train/sample-006446.mp3,i didn't know shepherds knew how to read said a girl's voice behind him,3,0,,,,
cv-valid-train/sample-006447.mp3,i'm going to them,4,0,thirties,female,us,
cv-valid-train/sample-006448.mp3,but one of them seized the boy and yanked him back out of the hole,1,0,,,,
cv-valid-train/sample-006449.mp3,you mustn't let what she said bother you,1,0,,,,
cv-valid-train/sample-006450.mp3,you mean you're not coming back to work here,1,0,,,,
cv-valid-train/sample-006451.mp3,but then i realized she couldn't have been,1,0,fifties,male,us,
cv-valid-train/sample-006452.mp3,don't forget that everything you deal with is only one thing and nothing else,2,0,,,,
cv-valid-train/sample-006453.mp3,but it is not a class that was requested by our alumni or prospective students,2,1,,,,
cv-valid-train/sample-006454.mp3,i left when the zoning changed and the real estate market has boomed,1,0,,,,
cv-valid-train/sample-006455.mp3,the sun thought about that and decided to shine more brightly,3,0,,,,
cv-valid-train/sample-006456.mp3,the desert takes our men from us and they don't always return she said,2,0,,,,
cv-valid-train/sample-006457.mp3,albert didn't have a brother,1,0,,,,
cv-valid-train/sample-006458.mp3,but bakers are more important people than shepherds,1,0,twenties,male,,
cv-valid-train/sample-006459.mp3,in alchemy it's called the soul of the world,1,0,,,,
cv-valid-train/sample-006460.mp3,the only things that concerned the sheep were food and water,2,0,teens,male,england,
cv-valid-train/sample-006461.mp3,they didn't have the printing press in those days the boy argued,1,0,,,,
cv-valid-train/sample-006462.mp3,let's the alchemist answered,1,0,,,,
cv-valid-train/sample-006463.mp3,he did find it soon after dawn and not far from the sand pits,6,0,,,,
cv-valid-train/sample-006464.mp3,you point to a trail of ants leading into the house,6,1,twenties,other,us,
cv-valid-train/sample-006465.mp3,it left a greenish streak that glowed for some seconds,1,0,thirties,male,england,
cv-valid-train/sample-006466.mp3,it was harassment pure and simple,1,0,thirties,male,england,
cv-valid-train/sample-006467.mp3,the night was warm and i was thirsty,7,0,,,,
cv-valid-train/sample-006468.mp3,when i'm eating that's all i think about,1,0,teens,male,england,
cv-valid-train/sample-006469.mp3,where is the treasure he asked,2,0,,,,
cv-valid-train/sample-006470.mp3,no doubt the impact had caused a flash of fire,6,2,,male,us,
cv-valid-train/sample-006471.mp3,will you give me your blessing asked the boy,2,0,fifties,female,us,
cv-valid-train/sample-006472.mp3,i don't think this wall should be painted the way you suggested,1,0,,,,
cv-valid-train/sample-006473.mp3,i have a taxi waiting downstairs,2,0,teens,male,us,
cv-valid-train/sample-006474.mp3,and that's another thing,2,1,,,,
cv-valid-train/sample-006475.mp3,the boy knew a lot of people in the city,2,0,,,,
cv-valid-train/sample-006476.mp3,i'm going to them,3,1,thirties,female,us,
cv-valid-train/sample-006477.mp3,the boy was trying to understand the truth of what the old man had said,2,0,thirties,female,us,
cv-valid-train/sample-006478.mp3,i thought the unscrewing might be automatic,2,0,,,,
cv-valid-train/sample-006479.mp3,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,1,0,fourties,male,,
cv-valid-train/sample-006480.mp3,she asked herself how many times do i need to listen to him sing,1,0,,,,
cv-valid-train/sample-006481.mp3,want to know what it is,1,0,,,,
cv-valid-train/sample-006482.mp3,know what my old man did when i joined up,1,0,,,,
cv-valid-train/sample-006483.mp3,upon returning to the wise man he related in detail everything he had seen,2,0,,,,
cv-valid-train/sample-006484.mp3,he was about the same age and height as the boy,2,0,,,,
cv-valid-train/sample-006485.mp3,why you lied to me,1,0,thirties,male,us,
cv-valid-train/sample-006486.mp3,we've done it said the englishman who had also awakened early,2,1,,,,
cv-valid-train/sample-006487.mp3,hires two personal trainers and make one of them train the other one,1,0,fourties,male,us,
cv-valid-train/sample-006488.mp3,i shall make us some ice cubes,3,0,thirties,female,england,
cv-valid-train/sample-006489.mp3,two more months passed and the shelf brought many customers into the crystal shop,3,0,,,,
cv-valid-train/sample-006490.mp3,walking along in the silence he had no regrets,6,0,,,,
cv-valid-train/sample-006491.mp3,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby,5,0,fifties,male,us,
cv-valid-train/sample-006492.mp3,the two men exchanged some words in arabic and the bar owner seemed irritated,4,0,,,,
cv-valid-train/sample-006493.mp3,i got drunk yesterday and thought i built a super computer,3,1,twenties,male,us,
cv-valid-train/sample-006494.mp3,my review of the sun one star,2,1,twenties,male,us,
cv-valid-train/sample-006495.mp3,that was the law of hospitality,1,0,,,,
cv-valid-train/sample-006496.mp3,the boy approached her to ask about the alchemist,1,0,sixties,male,us,
cv-valid-train/sample-006497.mp3,the serpent relaxed immediately,3,1,,,,
cv-valid-train/sample-006498.mp3,the oasis is neutral ground,3,1,,,,
cv-valid-train/sample-006499.mp3,they were tribesmen dressed in blue with black rings surrounding their turbans,4,0,,,,
cv-valid-train/sample-006500.mp3,three to two in our favor,1,0,thirties,male,us,
cv-valid-train/sample-006501.mp3,her market website was the closest to being finished,1,0,twenties,male,,
cv-valid-train/sample-006502.mp3,'m all about those invisible cosmic connections that transcend time and distance,9,0,,,,
cv-valid-train/sample-006503.mp3,it was dropping off in flakes and raining down on the sand,7,0,,,,
cv-valid-train/sample-006504.mp3,busonly lanes are debated controversially,1,0,twenties,male,us,
cv-valid-train/sample-006505.mp3,you'll ask me to what,1,0,thirties,male,us,
cv-valid-train/sample-006506.mp3,you lived your life in a loving way and died with dignity,3,0,,,,
cv-valid-train/sample-006507.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,3,0,,,,
cv-valid-train/sample-006508.mp3,then he dropped his spade picked up his jacket and came out into the road,1,0,,,,
cv-valid-train/sample-006509.mp3,the hookahs were extinguished and the guards stood at attention,3,0,,,,
cv-valid-train/sample-006510.mp3,there was no need to imprison them the arabs simply confiscated their horses,2,1,,,,
cv-valid-train/sample-006511.mp3,sara can you read me,1,0,,,,
cv-valid-train/sample-006512.mp3,the boy went to his room and packed his belongings,1,0,,,,
cv-valid-train/sample-006513.mp3,he stuck his hand into the pouch and felt around for one of the stones,3,0,twenties,male,canada,
cv-valid-train/sample-006514.mp3,it was the time of day when all of spain slept during the summer,1,0,,,,
cv-valid-train/sample-006515.mp3,he told her about the morning's meeting,1,0,,,,
cv-valid-train/sample-006516.mp3,he said that everything has its own destiny,1,0,,,,
cv-valid-train/sample-006517.mp3,you can create bookmarks in you web browser to make browsing more convenient,1,0,,,,
cv-valid-train/sample-006518.mp3,two days ago you said that i had never dreamed of travel the merchant answered,2,0,,,,
cv-valid-train/sample-006519.mp3,cassie dismantled the bicycle,1,0,,,,
cv-valid-train/sample-006520.mp3,the sheep had taught him that,3,0,,,,
cv-valid-train/sample-006521.mp3,we don't know what's in the confounded thing do you,1,0,twenties,male,us,
cv-valid-train/sample-006522.mp3,i can interpret it but the interpretation is very difficult,2,0,fourties,male,canada,
cv-valid-train/sample-006523.mp3,they raise their glasses,1,0,twenties,male,indian,
cv-valid-train/sample-006524.mp3,i was wondering if you could tell me a bit more about what it's like to live and work there,1,0,,,,
cv-valid-train/sample-006525.mp3,four hundred and fifty dollars,1,0,twenties,male,,
cv-valid-train/sample-006526.mp3,then what's a big political boss like shiela daniels doing in town,1,0,,,,
cv-valid-train/sample-006527.mp3,he was shaken into wakefulness by someone,1,0,twenties,male,indian,
cv-valid-train/sample-006528.mp3,the boy was surprised and then irritated,3,0,teens,male,indian,
cv-valid-train/sample-006529.mp3,revenge is not my style but obviously accidents will happen,3,0,,,,
cv-valid-train/sample-006530.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,3,0,,,,
cv-valid-train/sample-006531.mp3,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,2,0,,,,
cv-valid-train/sample-006532.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,3,0,,,,
cv-valid-train/sample-006533.mp3,most of them were staring quietly at the big table,3,0,sixties,female,us,
cv-valid-train/sample-006534.mp3,it was such a thrill her veins were pumped full of adrenaline,1,0,,,,
cv-valid-train/sample-006535.mp3,the arab accepted them without a word,2,1,,,,
cv-valid-train/sample-006536.mp3,the englishman could not contain his excitement,3,0,twenties,male,us,
cv-valid-train/sample-006537.mp3,want to walk to new york,2,0,,,,
cv-valid-train/sample-006538.mp3,just teach me to be the wind for a few moments the boy said,2,0,,,,
cv-valid-train/sample-006539.mp3,i would have won the junior olympics if not for those medaling kids,1,0,,,,
cv-valid-train/sample-006540.mp3,at the camp it was difficult to see anything,3,0,fourties,male,england,
cv-valid-train/sample-006541.mp3,we could get to the pyramids by tomorrow said the other taking the money,3,0,,,,
cv-valid-train/sample-006542.mp3,that's exactly what i thought,2,0,thirties,male,us,
cv-valid-train/sample-006543.mp3,the whole creature heaved and pulsated convulsively,3,0,,,,
cv-valid-train/sample-006544.mp3,i won't leave you,2,0,twenties,male,us,
cv-valid-train/sample-006545.mp3,maktub thought the boy,2,0,twenties,male,us,
cv-valid-train/sample-006546.mp3,and at that i told him and he took my place,3,0,sixties,female,us,
cv-valid-train/sample-006547.mp3,thanks for dropping around,1,0,,,,
cv-valid-train/sample-006548.mp3,but that was simply because my eye was tired,2,0,,,,
cv-valid-train/sample-006549.mp3,you wanna take this outside,7,0,thirties,male,canada,
cv-valid-train/sample-006550.mp3,why don't you have your friends join us,2,1,,,,
cv-valid-train/sample-006551.mp3,all set for the big night,2,0,,,,
cv-valid-train/sample-006552.mp3,he was a wealthy man,2,0,fourties,male,us,
cv-valid-train/sample-006553.mp3,will you give me your blessing asked the boy,1,0,,,,
cv-valid-train/sample-006554.mp3,the plastic barrier shattered,2,0,,,,
cv-valid-train/sample-006555.mp3,it had a diameter of about thirty yards,4,0,,,,
cv-valid-train/sample-006556.mp3,there's one that says 'everything that happens once can never happen again,2,0,,,,
cv-valid-train/sample-006557.mp3,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles,1,0,twenties,male,us,
cv-valid-train/sample-006558.mp3,having heard that the boy became even more interested in alchemy,2,1,,,,
cv-valid-train/sample-006559.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,3,0,,,,
cv-valid-train/sample-006560.mp3,the boy mumbled an answer that allowed him to avoid responding to her question,3,0,,,,
cv-valid-train/sample-006561.mp3,but you are in the desert,1,0,twenties,male,australia,
cv-valid-train/sample-006562.mp3,the giraffe had become fearful,1,0,,,,
cv-valid-train/sample-006563.mp3,he suggested that the boy look around the palace and return in two hours,2,1,,,,
cv-valid-train/sample-006564.mp3,down below in the darkness were hundreds of people sleeping in peace,4,0,fifties,male,canada,
cv-valid-train/sample-006565.mp3,and i'm certain you'll find it the alchemist said,1,0,,,,
cv-valid-train/sample-006566.mp3,why the shots stopped after the tenth no one on earth has tried to explain,4,0,,,,
cv-valid-train/sample-006567.mp3,the night was warm and i was thirsty,3,0,,,,
cv-valid-train/sample-006568.mp3,i thought tonight i'd put miss kelly there,1,0,thirties,male,ireland,
cv-valid-train/sample-006569.mp3,his father said no more,3,0,,,,
cv-valid-train/sample-006570.mp3,merry christmas my dears,2,0,thirties,male,england,
cv-valid-train/sample-006571.mp3,chickens lay so many eggs a week it wouldn't be possible to breed them all,1,0,,,,
cv-valid-train/sample-006572.mp3,just hurry up and get here,2,0,,,,
cv-valid-train/sample-006573.mp3,i don't much like change he said,2,0,fourties,female,us,
cv-valid-train/sample-006574.mp3,don't forget that everything you deal with is only one thing and nothing else,2,0,,,,
cv-valid-train/sample-006575.mp3,i have the money i need to buy my sheep,1,0,,,,
cv-valid-train/sample-006576.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,4,0,,,,
cv-valid-train/sample-006577.mp3,the crowd gasped as they realised that the speaker was completely naked,1,0,thirties,male,us,
cv-valid-train/sample-006578.mp3,their faces were hidden behind blue veils with only their eyes showing,2,0,,,,
cv-valid-train/sample-006579.mp3,we have that all figured out,2,0,,,,
cv-valid-train/sample-006580.mp3,and i'd better read your books said the boy,1,0,,,,
cv-valid-train/sample-006581.mp3,and he asked the boy if he too were in search of the alchemist,5,0,,,,
cv-valid-train/sample-006582.mp3,i read only what the birds wanted to tell me,2,1,,,,
cv-valid-train/sample-006583.mp3,a card hanging in the doorway announced that several languages were spoken in the shop,2,0,,,,
cv-valid-train/sample-006584.mp3,i thought about whether we should find coins and models in it and so on,5,0,,,,
cv-valid-train/sample-006585.mp3,they had gone away to breakfast at henderson's house,2,1,,,,
cv-valid-train/sample-006586.mp3,two horsemen waiting ahead of them,2,0,,,,
cv-valid-train/sample-006587.mp3,and then he perceived it very slowly,3,0,fourties,male,england,
cv-valid-train/sample-006588.mp3,the old man gave a signal and everyone stood,2,0,,,,
cv-valid-train/sample-006589.mp3,if you can concentrate always on the present you'll be a happy man,2,1,,,,
cv-valid-train/sample-006590.mp3,well i'd like to see their land and see how they live said his son,3,0,,,,
cv-valid-train/sample-006591.mp3,thanks for the clarification,2,0,twenties,male,african,
cv-valid-train/sample-006592.mp3,maybe she didn't even remember him,2,0,,,,
cv-valid-train/sample-006593.mp3,he just got a new kite for his birthday,1,0,,,,
cv-valid-train/sample-006594.mp3,the boy was surprised at his thoughts,3,0,,,,
cv-valid-train/sample-006595.mp3,drink and enjoy yourself said the alchemist noticing that the boy was feeling happier,3,0,thirties,male,us,
cv-valid-train/sample-006596.mp3,there was no way to measure anything of that length,1,0,thirties,female,us,
cv-valid-train/sample-006597.mp3,something inside the cylinder was unscrewing the top,9,0,,,,
cv-valid-train/sample-006598.mp3,she set it on the shelf and there it stayed,1,0,,,,
cv-valid-train/sample-006599.mp3,it looked like a rusty gas float,8,3,,,,
cv-valid-train/sample-006600.mp3,what does she look like,1,0,thirties,male,england,
cv-valid-train/sample-006601.mp3,not everyone can see his dreams come true in the same way,2,0,teens,male,african,
cv-valid-train/sample-006602.mp3,but that's what they gave me,3,0,,,,
cv-valid-train/sample-006603.mp3,the people were also praying to heaven for protection,1,0,,,,
cv-valid-train/sample-006604.mp3,did you find it,1,0,,,,
cv-valid-train/sample-006605.mp3,bill decided that management should know about this incident,1,0,thirties,female,indian,
cv-valid-train/sample-006606.mp3,it brought his heart into his mouth,3,0,teens,male,us,
cv-valid-train/sample-006607.mp3,people saw me coming and welcomed me he thought,1,0,,,,
cv-valid-train/sample-006608.mp3,all things are one the boy thought,4,0,,,,
cv-valid-train/sample-006609.mp3,if i'm on the march i just concentrate on marching,1,0,,,,
cv-valid-train/sample-006610.mp3,the cup handle has broken,1,0,,,,
cv-valid-train/sample-006611.mp3,he was selling better than ever,3,0,fourties,male,england,
cv-valid-train/sample-006612.mp3,they're not my sheep anymore he said to himself without nostalgia,1,0,,,,
cv-valid-train/sample-006613.mp3,how would you like to get a ticket next week,2,0,,,,
cv-valid-train/sample-006614.mp3,ten years at the university and here i am in a corral,3,0,,,,
cv-valid-train/sample-006615.mp3,he's the only husband i've got,2,0,twenties,male,us,
cv-valid-train/sample-006616.mp3,that night there was another jetting out of gas from the distant planet,4,0,teens,male,us,
cv-valid-train/sample-006617.mp3,even though the sheep didn't teach me to speak arabic,1,0,,,,
cv-valid-train/sample-006618.mp3,they stood there looking at the moon,1,0,,,,
cv-valid-train/sample-006619.mp3,that's why i'm here,1,0,sixties,male,us,
cv-valid-train/sample-006620.mp3,the boss sent me over with it,2,0,teens,male,england,
cv-valid-train/sample-006621.mp3,his heart was heavy and he had been melancholy since the previous night,2,0,twenties,male,us,
cv-valid-train/sample-006622.mp3,but you know that i'm not going to go to mecca,3,0,,,,
cv-valid-train/sample-006623.mp3,the boy didn't want to talk about the pyramids,4,0,thirties,female,us,
cv-valid-train/sample-006624.mp3,pull the hook to toggle the jukebox,1,0,fifties,female,indian,
cv-valid-train/sample-006625.mp3,toward the end of the afternoon they came upon a coptic monastery,2,0,,,,
cv-valid-train/sample-006626.mp3,you're probably weak from hunger,2,0,,,,
cv-valid-train/sample-006627.mp3,and don't forget the language of omens,1,0,,,,
cv-valid-train/sample-006628.mp3,i love that old house,2,0,fourties,,australia,
cv-valid-train/sample-006629.mp3,he just got a new kite for his birthday,5,2,fifties,female,us,
cv-valid-train/sample-006630.mp3,the oasis is neutral ground,2,1,,,,
